id,name,address,latitude,longitude,categories
fkyvSfVYXHlG6nHRTBhsdA,JOEY Shipyards,"125 Victory Ship Way Unit #110, North Vancouver, Shipyards, Vancouver, BC V7L 0G5, Canada",49.309966,-123.0786044,"Canadian (New), Lounges, Steakhouses"
aB_wfxQvgso67lzgrrfTuA,Cactus Club Cafe,"588 Burrard Street, Vancouver, BC V6C 1A8, Canada",49.28554081466174,-123.11881637137162,"Canadian (New), Cocktail Bars"
6iOAgzJ0DRZNSKA3FSrrOg,La Taqueria Pinche Taco Shop,"2450 Yukon Street, Vancouver, BC V5Z 3V6, Canada",49.263617,-123.112593,Mexican
nzAEGOFDbTHwJSuZijS4AA,Tsujiri Richmond,"1535 - 4777 Mcclelland Road, Richmond, BC V6X 0N1, Canada",49.17769,-123.12159,"Japanese, Desserts, Tea Rooms"
rFpTo5-e7ML6rCVs64PxtA,Kozak Ukrainian Restaurant,"1 West Cordova Street, Vancouver, BC V6B 1C8, Canada",49.282654874794794,-123.1046559827506,Ukrainian
AbvEpKZyPBRdXsHvMZz0sw,Kinemi's Kitchen,"7751 Champlain Crescent, Vancouver, BC V5S 4J6, Canada",49.2142196,-123.0301573,"Pizza, Italian"
g5o9JFDmeYm4xR1h6myDIg,Okini Restaurant & Bar,"1864 W 57th Avenue, Vancouver, BC V6P 1T7, Canada",49.21921,-123.1494,"Japanese, Wine Bars, Cocktail Bars"
XXEhaKrcgD4YcK9Q9rq8ww,Afghan Chopan Restaurant,"1600- 8260 Westminster Highway, Richmond, BC V6X 3Y2, Canada",49.16996743188082,-123.13302061349331,Afghan
xYDUAD4JGLVnQUB2i8njBA,Rodney's Oyster House,"1228 Hamilton Street, Vancouver, BC V6B 6L2, Canada",49.274326,-123.123131,Seafood
SIdbZcE5gp63UjRN8tLr0g,The Red Accordion,"1616 Alberni Street, Vancouver, BC V6G 1A6, Canada",49.29025,-123.131768,"Cocktail Bars, Tapas/Small Plates"
uAROEz8D29elXoNxjnPrkQ,Twisted Fork,"213 Carral Street, Vancouver, BC V6B 2J2, Canada",49.283194,-123.104445,"French, Breakfast & Brunch"
5zaHXBtIQQMw96vveToEZQ,Mr Bro Korean Bistro & Izakaya,"8580 Alexandra Road, Unit 2000, Richmond, BC V6X 4B3, Canada",49.17817691704061,-123.12766199013662,Korean
YKwslU27SRfzgpAPV6UxUg,Trafiq Cafe & Bakery,"4216 Main Street, Vancouver, BC V5V 3R1, Canada",49.2474862,-123.1011218,"Cafes, Bakeries, Coffee & Tea"
jbey2djN2H45SAaKZnIxjQ,Four Winds Brewing,"4-7355 72nd Street, Delta, BC V4G 1L5, Canada",49.13632,-123.026946,"Mexican, Tapas/Small Plates, Brewpubs"
uuXiaNDeUySh9NSbSRuEYQ,Ancora Waterfront Dining and Patio,"1600 Howe Street, Vancouver, BC V6Z 2L9, Canada",49.273853456158875,-123.13257765112428,"Seafood, Japanese, Peruvian"
i0xnuLimVcuSoBqO265obA,Hokkaido Ramen Santouka,"1690 Robson Street, Vancouver, BC V6G 1C7, Canada",49.290236,-123.133811,"Ramen, Noodles"
wTVzfhLOYUyd6wY9LJWC2w,Khob Khun Thai Cuisine,"1143 Austin Avenue, Coquitlam, BC V3K 3P4, Canada",49.249218,-122.858859,Thai
KtVkoMeLF0b7A4ThWojjEA,Chef Tony,"4600 No 3 Road, Suite 101, Richmond, BC V6X 2C2, Canada",49.1805103,-123.1363684,"Dim Sum, Cantonese"
E1W37ovBz6IVo5SEHVfD0g,Peaked Pies,"975 Denman Street, Vancouver, BC V6G, Canada",49.2896489,-123.1384797,"Australian, Bakeries, Fast Food"
usO5eH44mmub9p_pH95OkQ,Delhi 6 Indian Bistro,"1766 W 7th Avenue, Vancouver, BC V6J 4Z9, Canada",49.2653386,-123.1449329,Indian
JxcMOw_SWTZ9FWyDOCziLQ,Maruhachi Ra-men,"2780 No 3 Road, Richmond, BC V6X 2B3, Canada",49.1931432,-123.12912327116392,"Ramen, Noodles"
IKWsLkiJLA4YwiIoxnaZaQ,Nuba in Gastown,"207 W Hastings Street, Vancouver, BC V6B 1K6, Canada",49.2827625062516,-123.109646101134,"Mediterranean, Lebanese"
R0Oo9LRcrHQmK_a-iFTiMw,Horin Tonkotsu Ramen ,"1226 Robson Street, Vancouver, BC V6E 1C1, Canada",49.28617,-123.12749,Ramen
ba7QMdfLHj2ayzssvKJ6-A,Joojak Restaurant,"3337 Kingsway, Vancouver, BC V5R 5K6, Canada",49.2334900680365,-123.034767160936,"Chinese, Dumplings"
lQuQy5a4wk0WL7WpP2hwyQ,Maxine's Cafe & Bar,"1325 Burrard Street, Vancouver, BC V6Z 2B7, Canada",49.27807,-123.13131,"Bars, Breakfast & Brunch, Cafes"
yGN49BvYy_Nltbr_Ra_W3A,Win Win Chick-N,"12160 First Avenue, Richmond, BC V7E 3M2, Canada",49.1247087,-123.1824099,"Chicken Wings, Chicken Shop, Sandwiches"
cp6Bq3-VcearblmgKK1rBQ,Dosa Corner,"6181 Fraser Street, Vancouver, BC V5W 2Z9, Canada",49.228560136988925,-123.09088376502966,Indian
S-wgeQmV5v4g4wti05zUlQ,Tendon Kohaku,"840 Howe Street, Suite 190, Vancouver, BC V6Z 2S9, Canada",49.28107123873706,-123.12179426645872,Japanese
k7-oClu97qColM6BcCaQMw,Nook,"781 Denman Street, Vancouver, BC V6G, Canada",49.2917554,-123.1352974,"Italian, Pizza"
K1943yeGQELTUeiH6bDa2g,Bao Bei Chinese Brasserie,"163 Keefer Street, Vancouver, BC V6A 1X3, Canada",49.2796095312486,-123.100574596039,Chinese
sh3FzN6SDKWTSPj1nwvi7Q,Cafe de l'Orangerie,"1320 W 73rd Avenue, Vancouver, BC V6P 4R3, Canada",49.2042129,-123.135365,"Japanese, Desserts"
0oGCF9xsvKe1vS6Sm3o3VQ,Kokoro Tokyo Mazesoba,"551 Seymour Street, Vancouver, BC V6B 3H6, Canada",49.2833927,-123.115078,Japanese
bCJJDgKVudbaFL5-2gMm3Q,Sushi Hil,"3330 Main Street, Vancouver, BC V5V 3M7, Canada",49.2554661,-123.1011451,"Japanese, Sushi Bars"
kOOX1tsU0nbg0MbLXTLL6A,MeeT on Main,"4288 Main Street, Vancouver, BC V5V 3P9, Canada",49.2467145032391,-123.100830778711,"Comfort Food, Burgers"
WAoOGyNniFmpksKjPysagQ,Fat Mao Noodles,"983 Helmcken Street, Vancouver, BC V6Z 2S5, Canada",49.27982129999999,-123.1267997,"Noodles, Thai"
As07d8IrOEsH-aJg-9EsFw,Goodbowl,"1630 4791 Mcclelland Road, Richmond, BC V6X 0M5, Canada",49.1778813548145,-123.122230321169,"Mongolian, Juice Bars & Smoothies, Noodles"
1EwMLL5N5KtdBHRKTvyxow,Sweet Memory,"8080 Leslie Road, Richmond, BC V6X 1E4, Canada",49.1796164846578,-123.134789257818,"Desserts, Taiwanese, Chinese"
mQMDfPd6RpbThhAI3-7KOA,Earls Kitchen + Bar,"6070 Silver Dr, Burnaby, BC V5H 0H5, Canada",49.22796247281024,-123.0027748,"Canadian (New), Cocktail Bars, Seafood"
9C9VeNGPtjORdz1lBj1Bjw,CHJ Bistro,"240 12240 2nd Avenue, Richmond, BC V7E 3L8, Canada",49.12444302250127,-123.1840632433298,Taiwanese
D1gkF04qqIz0nrrVmCF6ug,Ramen Danbo,"1833 W 4th Avenue, Vancouver, BC V6J 1M4, Canada",49.26828,-123.146431,"Ramen, Noodles"
as2xQt48ltKKDUQbMCBrMw,Shizen Ya,"965 Hornby Street, Vancouver, BC V6Z 1V3, Canada",49.2808844,-123.1246278,"Japanese, Sushi Bars, Noodles"
n4y_jKEQLIQeDjHge9uJvw,Pourhouse Restaurant,"162 Water Street, Vancouver, BC V6B 1B2, Canada",49.2841134475502,-123.10842879595,"Cocktail Bars, Comfort Food, Burgers"
xWooPFPiXv8PZ2F6IBKjnA,Wasuta Pasta,"202-7080 River Road, Richmond, BC V6X 1X5, Canada",49.17738842937801,-123.14447488635778,"Japanese, Italian, Desserts"
FjJsWTKHa9fSEXX55iH2pg,Pho 37,"1008-8300 Capstan Way, Richmond, BC V6X 4B7, Canada",49.18745763639007,-123.12396731089822,Vietnamese
0BvstbA_zaIfe6fwtMm-Ow,CinCin Ristorante + Bar,"1154 Robson Street, Vancouver, BC V6E 1B2, Canada",49.28516,-123.1263,"Italian, Bars"
RqtEy936GDBb0ddesDqKQg,Breakfast Table,"3014 Granville Street, Vancouver, BC V6H 1H6, Canada",49.25855,-123.13856,Breakfast & Brunch
oB4GzgURuu6HGBEDECHWRw,Cactus Club Cafe,"6090 Silver Drive, Burnaby, BC V5H 4L7, Canada",49.22775581945971,-123.00329214418927,"Cocktail Bars, Canadian (New)"
rRb2CvNCNWyPSQdeVme9-Q,Takenaka,"1370 East Georgia Street, Vancouver, BC V5L 2A8, Canada",49.2783093,-123.0755801,Japanese
BDHZ7pZrCC5x0cumAtcvqA,Milltown Bar & Grill,"9191 Bentley Street, Suite 101, Vancouver, BC V6C 2X8, Canada",49.20252886744793,-123.14447800395358,"Canadian (New), Pubs, Breakfast & Brunch"
iafE2JEpZ_ipd89tlk1MTA,Tableau Bar Bistro,"1181 Melville Street, Vancouver, BC V6E 0A3, Canada",49.287494,-123.1235689,"Bars, Bistros"
wsp2hTwhasGwSNe72qUB3w,Jam Cafe,"2153 W 4th Avenue, Vancouver, BC V6K 1N7, Canada",49.2682705,-123.1539827,Breakfast & Brunch
V-kQkPZzlOXIqk3rSqkikg,Ask For Luigi,"305 Alexander Street, Vancouver, BC V6A 1C4, Canada",49.2844485,-123.0976786,Italian
e6dufpt9JwfZh7bDvduJ7w,Hao's Lamb Restaurant,"4260 No 3 Road Richmond, Richmond, BC V6X 3V7, Canada",49.18270747319993,-123.13584083403973,Chinese
pHLp3uNBUvNbADbh7B3gBw,Mount Everest Kitchen & Grill,"538 Seymour Street, Vancouver, BC V6B 3J5, Canada",49.28343057225757,-123.1142148824853,"Indian, Himalayan/Nepalese, Noodles"
t1Q-DxnxjDy-u92bgGoYZQ,The Keg Steakhouse + Bar,"4510 Still Creek Ave, Burnaby, BC V5C 0B5, Canada",49.2596278,-123.0019108,"Steakhouses, Bars, Seafood"
09pqJ_9HmzZqZdbmWaZaEg,Daan Korean Cuisine,"9040 Blundell Road, Richmond, BC V6Y 1K3, Canada",49.1553651,-123.124776,Korean
ieuUpA1eswgXDAfxp8B42A,La Mezcaleria,"1622 Commercial Drive, Vancouver, BC V5L 3Y4, Canada",49.2702237,-123.0694136,Mexican
LCQNNtLbY7Sa5zQI4nZPfg,Hy's Steakhouse & Cocktail Bar,"637 Hornby Street, Vancouver, BC V6C 2G3, Canada",49.28468,-123.11927,"Steakhouses, Cocktail Bars, Seafood"
pdQ4pZ7x9p9lUPY4JgItMw,Zakkushi on Denman,"823 Denman Street, Vancouver, BC V6G 2L7, Canada",49.291208,-123.136248,"Japanese, Tapas/Small Plates, Barbeque"
70D_rxm388HaD2qMTB59xw,Hawksworth Restaurant,"801 W Georgia Street, Vancouver, BC V6C 1P7, Canada",49.2833971,-123.1191704,Canadian (New)
C3u20h3WCXp5Ebkx70unQA,Atlas Steak + Fish,"4331 Dominion Street, Delta Hotels Burnaby Conference Centre, Burnaby, BC V5G 1C7, Canada",49.256747,-123.006931,"Steakhouses, Seafood, Bars"
JyLWxozP9PXSCa2Lo8Ubkw,Katsuya,"555 Clarke Road, Suite 8, Coquitlam, BC V3J 3X4, Canada",49.26175,-122.89038,Japanese
LqzeN5HH6K1KXI6PsKdN4g,Chi Vegan,"1935 W 4th Avenue, Vancouver, BC V6J 1M7, Canada",49.2681947,-123.1487738,Vietnamese
l3ed9grAd1t_S53jJCKf4w,Do Chay,"1392 Kingsway, Vancouver, BC V5V 3E4, Canada",49.25006,-123.0765,"Vietnamese, Vegan, Vegetarian"
zQCE8SFTuasTCqmH1NxeYQ,Pho 37,"3120-11666 Steveston Highway, Richmond, BC V7A 5J3, Canada",49.1321,-123.094878,"Vietnamese, Noodles"
r2XDur8APcdfVKSsuR_Hig,Ashiana Tandoori Restaurant,"1440 Kingsway Street, Vancouver, BC V5N 2R5, Canada",49.2494722,-123.0749207,Indian
z-1HXkudDPE4bY1TbCwE8Q,La Belle Patate,"1215 Davie Street, Vancouver, BC V6E 1N4, Canada",49.2820547306569,-123.133442922354,"Poutineries, Beer Bar, Sandwiches"
t8U7xn26wG0PEcXvkKNdFA,Crackle Creme,"245 Union Street, Vancouver, BC V6A 2B2, Canada",49.27776,-123.0981399,"Desserts, Coffee & Tea, Cafes"
nwwFLvSaUHEagSi1MSjqRA,Tap & Barrel - Convention Centre,"1055 Canada Place, Suite 76, Vancouver, BC V6C 0C3, Canada",49.289845529586,-123.116857235515,Comfort Food
rVuC98hyTNLaxtr5Y8rH9A,Elisa,"1109 Hamilton Street, Vancouver, BC V6B 5P6, Canada",49.27597599917006,-123.12142339325408,"Steakhouses, Wine Bars, Salad"
_8xxaR-LEaEOiiml_U0OLQ,Takeya Sushi,"8671 No 1 Road, Suite 17, Richmond, BC V7C 1V1, Canada",49.1493113949576,-123.182500943964,"Japanese, Sushi Bars"
O4e7y6zOqBGZX4sIWJk0Gg,New Mandarin Seafood Restaurant,"4650 Gladstone St, Vancouver, BC V5N 5A2, Canada",49.2430789410403,-123.062085096174,"Dim Sum, Seafood"
BqOSfSmwWDZzjYzIrBhyNw,Catch 122,"128 Carrie Cates Court, North Vancouver, BC V7M 0G7, Canada",49.31064542565645,-123.08054304109967,"Breakfast & Brunch, Canadian (New)"
KGj2fuxpW6sgMOiUQk2UsA,Na-Re Korean Kitchen,"7413 Edmonds St, Burnaby, BC V3N 1B1, Canada",49.2203084,-122.9484012180843,Korean
A8ab1QjPyC10m9NAKQkliA,Fritz European Fry House,"718 Davie Street, Vancouver, BC V6Z 1B6, Canada",49.2772045,-123.1265253,"Fast Food, Poutineries, Modern European"
rKvYdFOZCzQV-zr7US7NzA,Missing Chopsticks,"13880 Wireless Way, Unit 130, Richmond, BC V6V 0A3, Canada",49.171685842537904,-123.0728836673412,"French, Asian Fusion"
nFPIv5ybjhxhpGg7eERa1g,The Old Spaghetti Factory,"14200 Entertainment Blvd, Richmond, BC V6W 1K3, Canada",49.1337704,-123.0660551,Italian
NEtaScmF4JcWabnjAOQALw,Mama's Dumpling & Coffee,"103-11782 Hammersmith Way, Richmond, BC V7A 5E2, Canada",49.1295537,-123.100292,"Coffee & Tea, Chinese, Dumplings"
aGEaKx1jbVyQxeMumKYMHQ,Kisamos Greek Taverna,"3420 Moncton Street, Richmond, BC V7E 3A2, Canada",49.12509627500716,-123.18535791349962,Greek
BsaN_ft3Rh75aEGIcJTtIA,Via Tevere Pizzeria,"1190 Victoria Drive, Vancouver, BC V5L 4G5, Canada",49.27387530438791,-123.06553445802784,"Italian, Pizza, Desserts"
ztP4E-dCMEOZRT9XYLDNzw,Maenam,"1938 W 4th Avenue, Vancouver, BC V6J 1M5, Canada",49.26787,-123.1488979,Thai
pRSQYWdlzbeAWUbBuo4lhg,Yuan's Garden Restaurant 隨園,"101 - 8077 Alexandra Road, Richmond, BC V6X 3A6, Canada",49.178968,-123.134826,"Chinese, Seafood, Noodles"
VlV2pcklu5HY32F5MhIgIg,Le Petit Belge,"340 Robson Street, Vancouver, BC V6B 2B2, Canada",49.2789656680049,-123.116212114692,"Bakeries, Breakfast & Brunch, Belgian"
9Waotz-_G9woVPWZTmZcwA,Lunch Lady,"1046 Commercial Drive, Vancouver, BC V5L 3W9, Canada",49.27497,-123.06915,Vietnamese
FBRXaVOSt2Vst3oz1S3Ntw,Kook Korean BBQ,"2800 1st Avenue E, Suite 211 A, Vancouver, BC V5M 4N9, Canada",49.26894,-123.04565,"Korean, Barbeque"
j7VmHg9M-eWZuDw-p4AIaA,Seto Japanese Restaurant,"8460 Alexandra Road, Suite 155, Richmond, BC V6X 3L4, Canada",49.1781848,-123.129567,"Japanese, Sushi Bars"
41bzxmj4Da4l5WB-eS5C2A,Old Surrey Restaurant,"13483 72 Avenue, Surrey, BC V3W 2N7, Canada",49.13376877137055,-122.84896724397012,French
y1BLVJUWINOSMLeDaXqXBQ,Sun Sui Wah Seafood Restaurant,"4940 No 3 Road, Suite 102, Richmond, BC V5V 3N9, Canada",49.17807135336199,-123.13554115581708,"Seafood, Dim Sum, Cantonese"
w4akEdaAoTT-bIgStOqeng,Burgoo Bistro,"1100 Burrard Street, Vancouver, BC V6Z 1Y9, Canada",49.27968,-123.12763,"Comfort Food, Bistros"
t1RhVFdcOCA5Zrbzen0QXA,Steveston Seafood House,"3951 Moncton Street, Richmond, BC V7E 3A7, Canada",49.12541,-123.18167,Seafood
VNxlp4ktHwwFBcHOOa0GLA,The Locus,"4121 Main Street, Vancouver, BC V5V 3P6, Canada",49.2485,-123.10147,"Lounges, Canadian (New)"
ioS3wf6oIvVQlrTfOM56EQ,Sooda Korean BBQ,"4567 Lougheed Highway, Burnaby, BC V5C 3Z6, Canada",49.2680924,-123.0003773,"Korean, Barbeque"
suqB3S2tjRqg_4UR7Ji3cA,Browns Socialhouse QE Theatre,"675 Cambie St, Vancouver, BC V6B 2P1, Canada",49.279919,-123.112788,"Burgers, Gastropubs"
8-l4x9EYK6JAbMycfrDU3Q,JINYA Ramen Bar - Vancouver Downtown,"541 Robson St., Vancouver, BC V6B 2B7, Canada",49.28031515071204,-123.1179057,Ramen
1vN70hL6JzxO5-l3C-y2Tw,Kozak Ukranian Eatery,"444 Sixth Street, New Westminster, BC V3L 3B3, Canada",49.2114757572234,-122.918422905028,"Bakeries, Ukrainian"
DU-2FkgvtChVDNOevPeteg,Flying Beaver Bar,"4760 Inglis Drive, Richmond, BC V7B 1W4, Canada",49.1772983187968,-123.168243032169,"Pubs, American"
cA_W0XQcTsYZUwOXlGj48A,Sopra Sotto,"1510 Commercial Drive, Vancouver, BC V5L 2Y7, Canada",49.2711051,-123.0694651,"Pizza, Italian"
SKOea7lDiKe-VVjWZRRhAA,Saku,"4771 Mcclelland Road, Suite 1415, Richmond, BC V6X 0M5, Canada",49.17796089351495,-123.12290053186616,Japanese
nPpD5ZbLFb6OF204TW1lSA,Mila,"185 Keefer St, Vancouver, BC V6A 1X3, Canada",49.27970565629694,-123.10030422654545,"Vegan, Sushi Bars"
bb2yORNNEc22UH17ei7ntw,Virtuous Pie,"583 Main Street, Vancouver, BC V6A 2V1, Canada",49.279716,-123.0999343,"Pizza, Vegan, Ice Cream & Frozen Yogurt"
2Tp-PQvILBZLKVDzvMIlvQ,Rajio Japanese Public House,"3763 W 10th Avenue, Vancouver, BC V6R 2G5, Canada",49.2636549,-123.1870301,"Japanese, Tapas/Small Plates"
D3KdqK5gNLEpdD3t9-yKlg,Sun Bo Kong Vegetarian Restaurant,"1363 Kingsway, Vancouver, BC V5V 3E3, Canada",49.25076313662938,-123.0768886901428,"Vegetarian, Dim Sum, Cantonese"
agMh6QkfpjAxmu0O5fnNPQ,Linh Cafe,"1428 Granville Street, Vancouver, BC V6Z 1N2, Canada",49.2746716,-123.12989802,"Vietnamese, French"
-_9-wQvZHckgHHQm7itlbQ,Kun's Omakase Bar,"150 - 3500 Moncton Street, Richmond, BC V7E 3A2, Canada",49.12496,-123.18478,"Japanese, Sushi Bars"
OCgVYVtbOrTgR5pORFUVPw,Chewie's Chicken & Biscuits,"2822 West 4th Avenue, Vancouver, BC V6K 1R2, Canada",49.26809,-123.1688,"Sandwiches, Chicken Shop, Breakfast & Brunch"
BxFzEb1gxpIZ4G0tfG-b4w,The Keg Steakhouse + Bar,"11151 Number 5 Road, Richmond, BC V7A 4E8, Canada",49.131389,-123.09284,"Steakhouses, Bars, Seafood"
9KgB4mKZnW7GRU3zjPcxvw,Fassil Ethiopian Restaurant,"736 Broadway E, Vancouver, BC V5T 1X9, Canada",49.262316686122,-123.08833077466,Ethiopian
LRdWbqIKhwkGshhVKOaokQ,My Greek Taverna,"946 Brunette Avenue, Coquitlam, BC V3K 1C9, Canada",49.23707629280225,-122.86929574290268,"Greek, Mediterranean"
KDpEDnHqRXTeBhNTmvBFiQ,Burgoo Bistros,"3096 Main Street, Vancouver, BC V5T 3G5, Canada",49.25765498958033,-123.100815,"Comfort Food, Bistros"
QRxgH7uN--z4Uh_mdFDbaQ,Fortune Terrace Chinese Cuisine,"130-6200 River Road, Richmond, BC V7C 4N1, Canada",49.1742090734388,-123.148997037066,"Seafood, Cantonese"
nkDZY5xqihF3XtZMzzfqqg,Hokkaido Ramen Santouka,"558 W Broadway, Vancouver, BC V5Z 1E9, Canada",49.263127,-123.1168917,"Noodles, Ramen, Soup"
raZ-NDBs9S1j9fPONh4fWw,Vij's Restaurant,"3106 Cambie Street, Vancouver, BC V5Z 2W2, Canada",49.25754,-123.11479,Indian
NnaE4IKlc6XdYOUu4IOV5w,49th Parallel Coffee,"2902 Main Street, Vancouver, BC V5T 0C1, Canada",49.2591330651218,-123.10088478104,"Cafes, Coffee & Tea, Donuts"
X6BwoRVw9SZllZ4jAMfdSQ,Suyo Modern Peruvian,"3475 Main Street, Vancouver, BC V5V 3M9, Canada",49.2540292,-123.1010659958052,"Peruvian, Cocktail Bars"
4118Aq9LbkvUr4s719uUkA,Uma Sushi,"450 W 8th Avenue, Vancouver, BC V5Y 1N9, Canada",49.2638048,-123.1137294,"Japanese, Sushi Bars"
pSburEkD_dG8gIcP39TOog,Maruhachi Ra-Men,"270 Robson Street, Vancouver, BC V6B 0E7, Canada",49.27854065320407,-123.1157914,Ramen
6SkhB1tM6K3gJSVgil6scQ,Batard Boulangerie & Cafe Moderne,"3958 Fraser Street, Vancouver, BC V5V 4E4, Canada",49.2495337429805,-123.089919893626,"Coffee & Tea, Bakeries, French"
UqqkI-YNmfpng4BKj8kxcg,Sushi Hachi Japanese Restaurant,"8888 Odlin Crescent, Suite 1278, Richmond, BC V6X 3Z8, Canada",49.18412,-123.1263,"Japanese, Sushi Bars"
-naJRqkmbos0UeWApfEvtw,The Parlour,"1011 Hamilton Street, Vancouver, BC V6B 5T4, Canada",49.276835,-123.120221,"Pizza, Lounges, Tapas/Small Plates"
Nk5Hsw1SlRF6I1HcY5EGdA,Damien's Belgian Waffle,"2 3891 Chatham Street, Richmond, BC V7E 2Z6, Canada",49.12673186652474,-123.18215680869436,"Bakeries, Waffles"
l0cLT4c59zu0H8MVwp7vqA,Sula Indian Restaurant,"1128 Commercial Drive, Vancouver, BC V5L 2N1, Canada",49.2745279,-123.0693263,Indian
AaMZxsuyT1nLYV8ztvnB8g,Sushi Bar Shu,"8099 Granville Street, Vancouver, BC V6P 4Z5, Canada",49.2123904,-123.14068048650988,Sushi Bars
AoLyGNqn97NKo1XqQxI75g,Sula- Main Street,"4172 Main Street, Vancouver, BC V5V 3P7, Canada",49.24797017503239,-123.10079066069838,"Indian, Seafood"
2rME5YVpz8HlUXmEXuR-ew,The Templeton,"1087 Granville Street, Vancouver, BC V6Z 1L4, Canada",49.278481,-123.12461074049284,"Breakfast & Brunch, Burgers, Tapas/Small Plates"
hhEZldyc-CZMP3WYysiqgg,Delara,"2272 W 4th Avenue, Vancouver, BC V6K 1N8, Canada",49.2680486,-123.1569183,Persian/Iranian
24gPFeyphGmg_pxiMT3eGA,The Viet Noodle Guy,"1902 Rosser Avenue, Burnaby, BC V5C 3Z2, Canada",49.26721987665755,-123.00572763320037,Vietnamese
